Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
-31,110,1171.77,106.344
-30,110,1613.73,105.395
-29,110,2036.68,102.001
-28,110,2433.74,99.4665
-27,110,2633.71,99.4666
-26,110,2414.85,102.334
-25,110,1679.6,109.098
-24,110,579.597,134.452
-23,110,839.154,-91.6807
-22,110,1881.62,-74.0169
-21,110,2482.61,-65.8356
-20,110,2511.87,-61.0646
-19,110,2021.81,-62.7889
-18,110,1344.01,-85.5904
-17,110,1535.4,-136.729
-16,110,2689.84,-157.6
-15,110,3905.43,-162.222
-14,110,4792.67,-163.216
-13,110,5181.19,-164.247
-12,110,5057.82,-167.176
-11,110,4566.58,-173.787
-10,110,3994.22,174.093
-9,110,3685.08,156.838
-8,110,3793.8,139.845
-7,110,4135.09,128.344
-6,110,4430.41,122.641
-5,110,4519.94,121.169
-4,110,4372.28,122.711
-3,110,4038.79,126.563
-2,110,3608.44,132.184
-1,110,3166.76,138.75
0,110,2763.14,144.792
1,110,2402.58,148.192
2,110,2074.87,146.455
3,110,1808.27,137.08
4,110,1702.82,119.548
5,110,1853.51,99.3504
6,110,2205.66,83.4279
7,110,2602.22,72.8126
8,110,2903.16,65.8202
9,110,3021.44,61.1379
10,110,2929.47,58.1868
11,110,2663.89,56.899
12,110,2322.61,57.3527
13,110,2041.18,58.8324
14,110,1941.83,58.4535
15,110,2095.22,52.6183
16,110,2537.2,41.5676
17,110,3252.97,28.7188
18,110,4130.26,16.3158
19,110,4984.27,4.72144
20,110,5627.61,-6.29251
21,110,5928.48,-16.8015
22,110,5836.94,-26.51
23,110,5385.89,-34.7251
24,110,4685.79,-40.4572
25,110,3914.37,-42.8476
26,110,3262.1,-42.4584
27,110,2812.17,-42.8873
28,110,2500.79,-49.2699
29,110,2278.72,-64.1968
30,110,2200.33,-85.0376
31,110,2263.83,-104.515
32,110,2350.41,-116.915
33,110,2415.15,-120.694
34,110,2565.3,-118.2
35,110,2850.58,-115.745
36,110,3075.6,-118.214
37,110,2979.04,-126.856
38,110,2498.93,-142.919
39,110,1865.09,-170.339
40,110,1485.41,147.609
41,110,1557.76,103.331
42,110,1909.8,69.9268
43,110,2390.25,46.6747
44,110,2859.83,29.5391
45,110,3139.17,13.4935
46,110,3133.11,-6.12257
47,110,2946.67,-31.7027
48,110,2709.27,-61.2203
49,110,2322.71,-92.1845
50,110,1756.45,-128.896
51,110,1335.62,-177.597
52,110,1192.89,132.163
53,110,1076.18,85.95
54,110,1022.13,42.483
55,110,938.785,13.4215
56,110,611.779,3.1749
57,110,281.81,54.7256
58,110,719.16,98.9351
59,110,1316.65,93.0572
60,110,1829.33,82.4702
61,110,2025.81,71.2116
62,110,1743.28,57.8875
63,110,1065.68,42.4352
64,110,216.937,70.2695
65,110,1107.05,158.676
66,110,2352.67,146.851
67,110,3183.66,132.492
68,110,3344.41,115.559
69,110,3080.44,96.1816
70,110,2675.19,79.5359
71,110,2137.55,71.4351
72,110,1583.68,72.8595
73,110,1286.65,78.4158
74,110,1359.17,78.9256
75,110,1717.09,75.297
76,110,2159.44,70.0106
77,110,2513.36,60.9003
78,110,2773.36,47.4156
79,110,2976.16,33.3988
80,110,3008.89,22.9399
81,110,2797.11,16.8508
82,110,2486.63,14.1383
83,110,2266.03,13.3855
84,110,2142.18,13.9809
85,110,1997.31,17.3104
86,110,1831.92,25.3277
87,110,1813.15,35.3256
88,110,1978.21,39.4832
89,110,2138.87,36.8597
90,110,2086.45,32.8728
91,110,1776.44,33.447
92,110,1476.49,43.9163
93,110,1556.76,57.2765
94,110,1927.6,59.2742
95,110,2241.75,53.5551
96,110,2286.19,45.3289
97,110,2118.23,35.656
98,110,1960.77,24.9731
99,110,1889.23,14.1753
100,110,1756.87,1.04661
101,110,1489.94,-19.6687
102,110,1241.28,-48.0223
103,110,984.676,-72.0925
104,110,546.79,-82.4555
105,110,228.145,-28.7002
106,110,577.429,-0.862745
107,110,1065.66,-12.08
108,110,1551.79,-17.0933
109,110,1961.6,-17.1676
110,110,2366.48,-19.9449
111,110,2823.91,-28.9763
112,110,3220.46,-41.0508
113,110,3252.73,-53.3143
114,110,2785.74,-66.3572
115,110,2067.44,-80.9713
116,110,1391.67,-93.8395
117,110,813.499,-98.6143
118,110,321.44,-90.0825
119,110,139.824,29.3021
120,110,457.212,41.5786
121,110,833.691,20.4508
122,110,1316.36,0.649746
123,110,1693.57,-13.867
124,110,1755.33,-24.6379
125,110,1472.89,-28.5917
126,110,1009.22,-11.8447
127,110,1034.95,37.916
128,110,1710.66,63.1643
129,110,2351.52,69.2079
130,110,2756.71,68.0638
131,110,2949.62,62.8766
132,110,2921.28,55.4537
133,110,2593.37,45.9906
134,110,2006.35,31.5216
135,110,1459.03,6.50184
136,110,1258.62,-23.6913
137,110,1209.96,-40.0765
138,110,1031.15,-37.845
139,110,811.369,-10.114
140,110,986.515,36.0924
141,110,1526.29,62.995
142,110,1949.61,77.5715
143,110,1908.62,88.6803
144,110,1301.69,101.124
145,110,414.659,138.137
146,110,596.906,-104.209
147,110,852.2,-87.5658
148,110,466.578,-88.5562
149,110,404.018,137.006
150,110,1218.66,128.916
151,110,1769.67,132.97
152,110,2028.15,138.616
153,110,2183.79,144.19
154,110,2426.52,148.697
155,110,2777.94,152.187
156,110,3075.16,155.242
157,110,3098.68,157.887
158,110,2743.25,159.198
159,110,2116.97,156.718
160,110,1526.82,145.912
161,110,1306.33,128.97
162,110,1417.96,123.875
163,110,1619.68,134.216
164,110,1826.57,151.927
165,110,1972.36,170.964
166,110,1957.87,-170.542
167,110,1732.08,-151.745
168,110,1341.89,-130.187
169,110,921.675,-101.438
170,110,631.117,-61.6259
171,110,479.651,-20.3357
172,110,269.872,15.0989
173,110,167.229,169.844
174,110,733.592,-155.021
175,110,1385.28,-141.37
176,110,1978.42,-131.332
177,110,2390.3,-122.902
178,110,2539.91,-115.237
179,110,2404.93,-107.619
180,110,2025.12,-98.9628
-180,111,1888.57,-102.338
-179,111,1470.18,-87.9311
-178,111,1066.96,-61.9763
-177,111,958.215,-22.2981
-176,111,1179.81,8.28415
-175,111,1435.94,24.0172
-174,111,1537.98,32.7988
-173,111,1414.09,39.2659
-172,111,1054.47,46.8093
-171,111,513.285,65.7568
-170,111,360.046,176.568
-169,111,1017.94,-149.212
-168,111,1623.55,-138.116
-167,111,2013.56,-128.902
-166,111,2120.93,-118.552
-165,111,1960.84,-105.428
-164,111,1632.96,-87.7378
-163,111,1293.49,-64.0404
-162,111,1066.48,-37.3134
-161,111,925.914,-17.7797
-160,111,795.271,-16.7202
-159,111,838.743,-38.1179
-158,111,1259.33,-54.4896
-157,111,1827.25,-55.9185
-156,111,2266.2,-50.4057
-155,111,2428.28,-41.7574
-154,111,2310.88,-31.7015
-153,111,2024.17,-22.3503
-152,111,1715.96,-17.3002
-151,111,1529.23,-19.2617
-150,111,1542.34,-23.5595
-149,111,1655.4,-21.8396
-148,111,1716.58,-12.487
-147,111,1673.82,0.839023
-146,111,1496.19,12.1141
-145,111,1150.03,14.6039
-144,111,777.508,-1.15615
-143,111,686.526,-30.5882
-142,111,751.945,-38.4621
-141,111,794.544,-28.5094
-140,111,874.721,-23.5463
-139,111,1040.91,-37.4417
-138,111,1423.15,-55.8223
-137,111,1815.27,-62.6732
-136,111,1883.38,-56.6136
-135,111,1758.21,-36.726
-134,111,1864.7,-13.2489
-133,111,2073.84,-3.11836
-132,111,2103.51,-5.05982
-131,111,2013.63,-10.8093
-130,111,1928.99,-12.1131
-129,111,1912.14,-7.42089
-128,111,1923.27,-2.40794
-127,111,1813.51,-0.0324575
-126,111,1517.84,3.2057
-125,111,1129.66,13.4257
-124,111,780.008,31.814
-123,111,405.229,51.7158
-122,111,112.651,-170.297
-121,111,466.53,-137.689
-120,111,470.083,-140.163
-119,111,193.802,-161.639
-118,111,75.4079,75.539
-117,111,94.8046,-32.9465
-116,111,184.392,-99.6908
-115,111,251.31,172.383
-114,111,784.552,135.887
-113,111,1325.13,140.148
-112,111,1613,162.554
-111,111,1915.74,-167.017
-110,111,2169.72,-144.815
-109,111,1968.15,-133.762
-108,111,1441.13,-136.041
-107,111,1244.79,-153.928
-106,111,1593.31,-160.787
-105,111,2006.08,-155.031
-104,111,2122.41,-150.649
-103,111,1963.14,-155.743
-102,111,2020.2,-169.491
-101,111,2534.5,-174.852
-100,111,3174.76,-168.826
-99,111,3623.09,-159.755
-98,111,3711.64,-153.183
-97,111,3552.11,-151.082
-96,111,3474.13,-151.802
-95,111,3623.01,-151.125
-94,111,3780.36,-148.037
-93,111,3642.88,-145.453
-92,111,3201.98,-147.332
-91,111,2882.68,-156.297
-90,111,3114.07,-166.102
-89,111,3711.99,-168.712
-88,111,4174.8,-166.332
-87,111,4215.37,-162.903
-86,111,3945.52,-160.935
-85,111,3699.15,-161.92
-84,111,3655.47,-164.844
-83,111,3658.54,-167.079
-82,111,3475.25,-168.217
-81,111,3153.68,-170.788
-80,111,3016.29,-177.451
-79,111,3279.92,175.336
-78,111,3686.28,173.579
-77,111,3794.9,177.654
-76,111,3471.24,-175.365
-75,111,2881.32,-171.023
-74,111,2308.15,-176.766
-73,111,2099.93,168.327
-72,111,2194.91,159.912
-71,111,2226.12,162.287
-70,111,2112.54,168.042
-69,111,1907.35,169.432
-68,111,1688.18,165.261
-67,111,1488.58,162.053
-66,111,1259.85,163.819
-65,111,1012.12,162.393
-64,111,914.458,142.821
-63,111,1223.26,122.761
-62,111,1658.1,121.524
-61,111,1908.05,129.809
-60,111,1923.68,138.959
-59,111,1762.61,141.928
-58,111,1586.52,134.708
-57,111,1582.48,121.455
-56,111,1721.81,109.393
-55,111,1932.79,97.7038
-54,111,2298.65,86.475
-53,111,2807.04,80.4519
-52,111,3199.47,80.4176
-51,111,3215.6,82.3565
-50,111,2825.05,79.53
-49,111,2429.28,63.5155
-48,111,2692.11,41.6932
-47,111,3331.09,33.3016
-46,111,3575.37,34.6667
-45,111,3090.92,36.8015
-44,111,2058.48,25.8431
-43,111,1759.2,-22.7168
-42,111,3011.34,-48.6509
-41,111,4191.37,-49.9955
-40,111,4650.17,-45.5289
-39,111,4401.1,-40.7437
-38,111,3737.54,-38.9563
-37,111,3000.01,-42.5135
-36,111,2390.61,-50.2687
-35,111,1839.37,-56.8909
-34,111,1171.37,-57.1954
-33,111,420.389,-34.6652
-32,111,510.189,78.7846
-31,111,1096.44,94.4234
-30,111,1551.23,96.3586
-29,111,1932.63,95.1392
-28,111,2263.66,93.8882
-27,111,2429.31,94.3442
-26,111,2240.1,97.1156
-25,111,1584.08,103.292
-24,111,564.482,126.157
-23,111,768.221,-98.5462
-22,111,1767.42,-81.837
-21,111,2321.47,-75.0355
-20,111,2281.07,-71.9414
-19,111,1712.81,-76.9146
-18,111,1091.03,-112.567
-17,111,1672.82,-164.497
-16,111,2965.46,-177.375
-15,111,4190.1,-179.082
-14,111,5053.74,-178.78
-13,111,5416.82,-179.259
-12,111,5279.61,177.771
-11,111,4802,170.506
-10,111,4301.31,157.323
-9,111,4141.94,139.612
-8,111,4434.6,123.423
-7,111,4933.97,112.938
-6,111,5338.77,107.71
-5,111,5482.01,106.131
-4,111,5329.64,107.063
-3,111,4936.27,109.848
-2,111,4401.46,113.995
-1,111,3829.67,118.822
0,111,3297.51,123.089
1,111,2841.37,124.834
2,111,2480.56,121.651
3,111,2264.8,111.762
4,111,2282.47,96.4882
5,111,2564.98,80.9287
6,111,3013.57,68.7873
7,111,3471.53,60.1113
8,111,3803.84,53.7517
9,111,3925.87,48.7971
10,111,3814.29,44.7365
11,111,3511.37,41.3298
12,111,3118.16,38.429
13,111,2771.69,35.6705
14,111,2606.78,32.0927
15,111,2715.24,26.4462
16,111,3120.4,18.4749
17,111,3768.07,9.05107
18,111,4535.16,-0.995472
19,111,5263.56,-11.2853
20,111,5804.23,-21.5876
21,111,6048.71,-31.5449
22,111,5943.51,-40.5799
23,111,5500.89,-47.926
24,111,4813.8,-52.7665
25,111,4051.93,-54.6765
26,111,3394.83,-54.7456
27,111,2917.33,-56.5777
28,111,2579.4,-64.5455
29,111,2363.94,-80.1247
30,111,2300.08,-99.6269
31,111,2326.33,-116.401
32,111,2322.58,-125.988
33,111,2293.77,-126.952
34,111,2386.51,-122.024
35,111,2628.27,-118.61
36,111,2783.81,-121.454
37,111,2607.67,-131.241
38,111,2081.42,-149.374
39,111,1453.06,178.522
40,111,1154.97,126.051
41,111,1422.62,75.1049
42,111,1993.84,42.9967
43,111,2625.23,22.9368
44,111,3141.7,8.0201
45,111,3416.51,-7.17323
46,111,3446.37,-26.4232
47,111,3346.77,-50.3833
48,111,3134.87,-76.6314
49,111,2677.44,-104.505
50,111,2027.62,-137.981
51,111,1482.42,179.586
52,111,1107.47,132.406
53,111,836.813,76.9011
54,111,844.053,21.8542
55,111,807.04,-10.0621
56,111,437.07,-26.554
57,111,173.188,101.934
58,111,788.012,102.232
59,111,1380.17,87.1732
60,111,1829.41,73.3848
61,111,1926.83,60.1304
62,111,1570.98,44.3034
63,111,870.159,23.8344
64,111,87.6836,-173.632
65,111,1314.33,162.53
66,111,2556.33,145.944
67,111,3321.52,130.144
68,111,3414.39,112.316
69,111,3105.81,92.8012
70,111,2632.92,77.1958
71,111,2010.36,71.4483
72,111,1443.69,77.4079
73,111,1232.84,86.492
74,111,1381.3,84.9632
75,111,1743.6,78.0377
76,111,2110.86,70.7801
77,111,2353.7,60.6093
78,111,2540.21,46.276
79,111,2736.25,31.8701
80,111,2797.14,21.3544
81,111,2609.84,14.6232
82,111,2298.04,10.3621
83,111,2050.7,8.46878
84,111,1901.7,10.1707
85,111,1776.42,16.6503
86,111,1696.11,27.3166
87,111,1769.49,36.5199
88,111,1971.69,38.2179
89,111,2139.1,34.3974
90,111,2086.82,30.4573
91,111,1779.58,30.9789
92,111,1474.59,39.7943
93,111,1505.92,51.4391
94,111,1814.98,54.1898
95,111,2081.78,50.2773
96,111,2099.46,43.7432
97,111,1937.72,35.0272
98,111,1814.02,24.4212
99,111,1773.49,13.2224
100,111,1648.65,-0.756492
101,111,1390.1,-23.3788
102,111,1189,-53.934
103,111,989.995,-78.4089
104,111,596.323,-89.7264
105,111,255.741,-56.7995
106,111,512.248,-19.2933
107,111,978.137,-25.2104
108,111,1418.45,-27.0336
109,111,1772.79,-24.2761
110,111,2155.58,-24.784
111,111,2630.43,-32.7144
112,111,3071.28,-44.5391
113,111,3163.84,-57.0895
114,111,2754.71,-70.9741
115,111,2076.3,-87.2327
116,111,1420.1,-102.951
117,111,841.692,-112.695
118,111,341.351,-117.775
119,111,59.8682,89.5442
120,111,352.183,51.2996
121,111,679.168,23.0957
122,111,1125.94,0.557236
123,111,1500.3,-15.0285
124,111,1586.52,-26.3875
125,111,1331.92,-30.5305
126,111,892.965,-11.2788
127,111,1019.54,41.7288
128,111,1762.49,62.9182
129,111,2404.95,66.4881
130,111,2770,63.7366
131,111,2917.59,57.4202
132,111,2879.82,49.3701
133,111,2589.52,40.0354
134,111,2050.13,27.1458
135,111,1475.79,6.2448
136,111,1131.44,-21.7366
137,111,951.329,-42.4256
138,111,701.874,-45.3895
139,111,439.228,-9.8784
140,111,705.843,49.6723
141,111,1293.02,70.217
142,111,1756.35,81.3519
143,111,1814.59,91.6031
144,111,1346.34,104.869
145,111,566.79,139.061
146,111,572.831,-115.911
147,111,886.99,-88.336
148,111,586.68,-76.213
149,111,224.701,107.576
150,111,1171.32,117.787
151,111,1907.63,125.154
152,111,2316.17,132.085
153,111,2512.89,138.331
154,111,2687.4,143.357
155,111,2926.09,147.178
156,111,3144.89,150.432
157,111,3162.75,153.508
158,111,2850.89,156.055
159,111,2246.69,156.682
160,111,1566.3,152.034
161,111,1120.51,138.26
162,111,1064.88,126.467
163,111,1224.76,131.475
164,111,1453.87,146.819
165,111,1652.91,164.007
166,111,1690.91,-179.498
167,111,1487.11,-162.427
168,111,1080.09,-140.414
169,111,669.334,-100.691
170,111,623.373,-39.7461
171,111,803.276,-3.31482
172,111,808.239,16.4017
173,111,531.486,32.779
174,111,92.3535,125.289
175,111,675.976,-146.736
176,111,1334.56,-135.37
177,111,1855.69,-127.205
178,111,2138.88,-119.748
179,111,2142.04,-111.931
180,111,1888.57,-102.338
-180,112,1755.31,-108.624
-179,112,1430.08,-93.4811
-178,112,1098.96,-67.009
-177,112,1033.05,-28.8699
-176,112,1265.46,0.866009
-175,112,1521.69,17.4901
-174,112,1608.2,27.7618
-173,112,1446.02,36.0365
-172,112,1032.67,46.0492
-171,112,456.497,72.6777
-170,112,463.381,-175.862
-169,112,1115.45,-147.924
-168,112,1649.36,-136.317
-167,112,1927.9,-126.144
-166,112,1914.27,-114.522
-165,112,1662.57,-99.3893
-164,112,1310.7,-78.2483
-163,112,1030.1,-50.4092
-162,112,882.528,-24.0947
-161,112,757.771,-12.9347
-160,112,670.216,-29.0247
-159,112,943.081,-56.541
-158,112,1522.17,-64.3086
-157,112,2087.15,-61.2694
-156,112,2428.83,-54.1356
-155,112,2470.17,-45.2024
-154,112,2266.39,-35.9618
-153,112,1956.83,-28.7104
-152,112,1697.61,-26.3704
-151,112,1609.41,-28.4597
-150,112,1685.52,-28.4809
-149,112,1791.43,-21.7512
-148,112,1829.54,-9.31242
-147,112,1765.2,4.48206
-146,112,1539.17,14.3126
-145,112,1135.79,14.9841
-144,112,739.385,-0.92902
-143,112,602.921,-26.3284
-142,112,592.944,-29.8128
-141,112,606.454,-18.2615
-140,112,661.464,-21.6033
-139,112,871.482,-47.6374
-138,112,1360.28,-65.9828
-137,112,1754.24,-68.6913
-136,112,1770.86,-58.7804
-135,112,1655.7,-36.0157
-134,112,1774.88,-13.9482
-133,112,1907.45,-7.1503
-132,112,1865.84,-12.2725
-131,112,1767.55,-19.9515
-130,112,1703.85,-20.8027
-129,112,1722.87,-14.4425
-128,112,1787.26,-8.45821
-127,112,1736.84,-5.81644
-126,112,1493.08,-2.34567
-125,112,1132.26,8.0756
-124,112,779.374,27.253
-123,112,408.817,53.6274
-122,112,196.387,156.584
-121,112,477.354,-162.463
-120,112,486.213,-165.457
-119,112,271.284,168.239
-118,112,127.156,107.382
-117,112,27.8256,16.9958
-116,112,97.5736,-170.005
-115,112,456.891,135.655
-114,112,1087.24,126.277
-113,112,1572.44,133.844
-112,112,1751.24,156.026
-111,112,1935.27,-174.497
-110,112,2058.92,-153.763
-109,112,1762.13,-146.029
-108,112,1284.87,-155.105
-107,112,1272.3,-173.758
-106,112,1664.27,-174.142
-105,112,2020.61,-166.056
-104,112,2071.97,-162.627
-103,112,1935.42,-170.387
-102,112,2118.82,176.448
-101,112,2692.76,174.659
-100,112,3300.35,-177.297
-99,112,3663.88,-167.705
-98,112,3657.28,-161.523
-97,112,3453.39,-160.479
-96,112,3406.59,-162.22
-95,112,3609.68,-161.734
-94,112,3788.88,-158.402
-93,112,3644.9,-155.754
-92,112,3212.73,-158.042
-91,112,2953.05,-167.307
-90,112,3252.97,-176.076
-89,112,3860.65,-177.375
-88,112,4273.52,-174.227
-87,112,4237.55,-170.637
-86,112,3907.5,-169.228
-85,112,3653.33,-171.274
-84,112,3652,-174.826
-83,112,3698.05,-176.852
-82,112,3521.25,-177.493
-81,112,3175.95,-179.746
-80,112,3014.26,173.639
-79,112,3266.73,166.507
-78,112,3655.61,164.901
-77,112,3722.73,168.89
-76,112,3340.98,175.434
-75,112,2715.67,178.819
-74,112,2179.54,171.222
-73,112,2065.5,155.438
-72,112,2197.86,147.825
-71,112,2185.87,150.565
-70,112,2005.02,156.378
-69,112,1767.37,157.35
-68,112,1557.05,151.738
-67,112,1363.94,146.309
-66,112,1105.49,144.956
-65,112,841.887,138.316
-64,112,853.04,114.102
-63,112,1284.79,100.182
-62,112,1752.01,102.803
-61,112,1978.93,111.925
-60,112,1951.91,121.24
-59,112,1773.68,124.726
-58,112,1603.23,118.661
-57,112,1587.04,106.624
-56,112,1706.83,94.6854
-55,112,1935.33,82.9786
-54,112,2348.54,72.8731
-53,112,2882.31,68.2145
-52,112,3261.29,68.7002
-51,112,3248.33,70.3889
-50,112,2862.34,66.9409
-49,112,2537,51.3416
-48,112,2840.46,32.2344
-47,112,3430.02,25.4381
-46,112,3584.34,27.3911
-45,112,2997.82,30.0324
-44,112,1867.87,18.4058
-43,112,1652.22,-37.9152
-42,112,3112.18,-61.5483
-41,112,4429.75,-61.3468
-40,112,4976.22,-56.4408
-39,112,4748.37,-51.5008
-38,112,4055.07,-49.3187
-37,112,3273.98,-52.1138
-36,112,2639.37,-59.2455
-35,112,2097.13,-66.0303
-34,112,1446.71,-67.9116
-33,112,656.649,-57.3944
-32,112,343.004,51.3701
-31,112,952.52,83.1851
-30,112,1432.2,87.1695
-29,112,1784.41,87.228
-28,112,2055.42,86.8251
-27,112,2185.18,87.6104
-26,112,2025.71,90.1605
-25,112,1460.78,95.1134
-24,112,532.887,110.731
-23,112,634.587,-99.641
-22,112,1589.83,-86.212
-21,112,2114.24,-81.1812
-20,112,2038.83,-79.8077
-19,112,1423.33,-88.3946
-18,112,918.083,-140.948
-17,112,1842.94,172.331
-16,112,3212.22,164.705
-15,112,4417.91,164.682
-14,112,5227.21,165.729
-13,112,5531.99,165.556
-12,112,5355.24,162.458
-11,112,4880.85,154.504
-10,112,4459.92,140.25
-9,112,4468.04,122.161
-8,112,4957,106.809
-7,112,5621.57,97.3448
-6,112,6142.18,92.6983
-5,112,6346.4,91.2264
-4,112,6197.83,91.86
-3,112,5754.05,93.9829
-2,112,5124.94,97.1414
-1,112,4433.13,100.733
0,112,3780.67,103.668
1,112,3233.65,104.155
2,112,2839.34,100.005
3,112,2662.9,90.0694
4,112,2774.93,76.4568
5,112,3160.61,63.501
6,112,3693.15,53.4304
7,112,4211.24,45.9164
8,112,4580.99,40.0004
9,112,4720.67,34.9452
10,112,4612.01,30.3059
11,112,4302.31,25.8419
12,112,3893.91,21.427
13,112,3519.16,16.9387
14,112,3304.85,12.0966
15,112,3335.47,6.39956
16,112,3628.98,-0.58784
17,112,4134.64,-8.89442
18,112,4750.79,-18.209
19,112,5351.63,-28.0856
20,112,5810.55,-38.0021
21,112,6017.08,-47.3566
22,112,5897.06,-55.4917
23,112,5444.85,-61.739
24,112,4752.35,-65.527
25,112,3995.69,-66.8124
26,112,3349.37,-67.1114
27,112,2879.13,-70.0476
28,112,2556.35,-79.2324
29,112,2367.89,-94.8514
30,112,2298.26,-112.563
31,112,2250.1,-126.699
32,112,2135.37,-133.442
33,112,2024.25,-130.997
34,112,2098.38,-123.182
35,112,2333.79,-119.25
36,112,2448.01,-123.048
37,112,2220.99,-134.118
38,112,1664.01,-153.752
39,112,1008.46,168.964
40,112,819.294,94.787
41,112,1421.46,41.6529
42,112,2236.52,16.4954
43,112,2979.38,0.945495
44,112,3503.03,-11.9063
45,112,3759.57,-26.3935
46,112,3816.76,-44.9183
47,112,3760.06,-66.9505
48,112,3521.11,-90.5963
49,112,2985.77,-116.298
50,112,2269.85,-146.91
51,112,1602.86,176.752
52,112,986.999,134.749
53,112,554.726,64.0646
54,112,708.823,-6.39559
55,112,724.221,-39.4086
56,112,358.211,-75.2693
57,112,314.226,144.154
58,112,882.855,102.642
59,112,1433.75,80.0038
60,112,1812.02,63.0006
61,112,1819.34,47.2881
62,112,1411.2,27.973
63,112,718.064,-1.80149
64,112,363.792,-147.913
65,112,1542.87,164.109
66,112,2731.89,144.489
67,112,3403.22,127.49
68,112,3420.52,108.955
69,112,3062.29,89.6306
70,112,2515.84,75.5162
71,112,1825.24,73.1532
72,112,1302.53,85.5363
73,112,1222.75,97.1334
74,112,1429.79,92.2382
75,112,1763.12,82.1531
76,112,2029.69,73.1716
77,112,2147.9,62.0076
78,112,2253.24,46.6546
79,112,2434.28,31.6286
80,112,2514.84,20.8144
81,112,2347.52,13.0395
82,112,2036.77,6.63551
83,112,1765.45,3.12225
84,112,1583.32,6.39954
85,112,1479,17.6687
86,112,1506.44,31.7612
87,112,1680.12,39.3537
88,112,1913.74,37.8793
89,112,2078.17,32.4483
90,112,2014.43,28.3666
91,112,1704.75,28.9303
92,112,1401.84,36.5895
93,112,1399.02,46.638
94,112,1646.21,49.7779
95,112,1855.23,47.6177
96,112,1841.5,43.0087
97,112,1690.27,35.4585
98,112,1609.1,24.7669
99,112,1611.54,12.7255
100,112,1507.87,-2.72618
101,112,1274.64,-28.2295
102,112,1141.44,-61.5509
103,112,1006.97,-86.3083
104,112,653.451,-98.6634
105,112,308.644,-80.6831
106,112,476.294,-40.3035
107,112,913.4,-39.7963
108,112,1294.95,-38.5173
109,112,1570.21,-32.7179
110,112,1908.76,-30.2466
111,112,2388.13,-36.6208
112,112,2868.6,-48.0498
113,112,3026.88,-60.8491
114,112,2690.46,-75.5496
115,112,2071.16,-93.3751
116,112,1453.99,-111.728
117,112,893.976,-125.943
118,112,408.466,-140.87
119,112,139.916,146.841
120,112,293.657,67.9662
121,112,557.694,28.9986
122,112,958.412,2.44466
123,112,1316.18,-14.7457
124,112,1415.36,-27.1293
125,112,1185.42,-32.019
126,112,767.695,-10.4834
127,112,984.485,46.2915
128,112,1787.71,63.7078
129,112,2443.47,64.9618
130,112,2785.1,60.4889
131,112,2898.21,52.6775
132,112,2854.59,43.5044
133,112,2602.67,33.8337
134,112,2116.56,22.0898
135,112,1535.85,5.14037
136,112,1059.55,-17.9532
137,112,706.902,-40.9763
138,112,350.659,-54.7888
139,112,117.605,61.8799
140,112,621.022,84.4841
141,112,1184.06,85.3646
142,112,1640.66,89.2824
143,112,1773.96,96.8628
144,112,1446.02,109.538
145,112,789.382,138.309
146,112,558.046,-138.415
147,112,849.532,-94.7146
148,112,670.504,-73.43
149,112,181.027,41.7182
150,112,1080.49,104.663
151,112,1943.75,116.626
152,112,2492.34,125.235
153,112,2753.11,132.321
154,112,2886.5,137.837
155,112,3019.72,141.826
156,112,3142.72,144.961
157,112,3126.69,147.961
158,112,2840.24,150.957
159,112,2270.02,153.324
160,112,1560.56,153.164
161,112,961.355,145.96
162,112,700.843,131.254
163,112,756.613,130.257
164,112,977.371,145.065
165,112,1250.43,161.778
166,112,1410.13,176.472
167,112,1325.73,-169.19
168,112,985.41,-150.853
169,112,554.2,-112.483
170,112,552.533,-37.618
171,112,890.846,-2.46236
172,112,1054.23,13.6312
173,112,915.62,25.1354
174,112,491.912,37.8469
175,112,154.615,-174.262
176,112,811.373,-142.787
177,112,1395.93,-133.966
178,112,1779.02,-126.506
179,112,1897.69,-118.595
180,112,1755.31,-108.624
-180,113,1669.43,-118.876
-179,113,1406.2,-104.889
-178,113,1084.47,-81.2517
-177,113,944.176,-44.6087
-176,113,1086.18,-11.4545
-175,113,1278.33,8.2294
-174,113,1310.92,20.3478
-173,113,1100.28,29.8128
-172,113,652.315,41.33
-171,113,137.206,120.529
-170,113,685.498,-150.346
-169,113,1280.59,-138.322
-168,113,1676.9,-128.972
-167,113,1800.64,-118.643
-166,113,1660.73,-105.453
-165,113,1356.45,-86.9825
-164,113,1054.89,-60.9037
-163,113,882.114,-31.5446
-162,113,767.865,-12.3675
-161,113,609.805,-17.0347
-160,113,673.597,-52.9749
-159,113,1190.83,-71.6438
-158,113,1824.79,-71.8987
-157,113,2312.31,-66.2372
-156,113,2518.55,-58.3735
-155,113,2436.29,-49.7934
-154,113,2170.16,-42.0216
-153,113,1878.74,-37.2763
-152,113,1709.01,-36.7068
-151,113,1720.31,-36.759
-150,113,1831.47,-32.0212
-149,113,1924.29,-21.2638
-148,113,1944.8,-7.13063
-147,113,1845.55,5.86792
-146,113,1554.93,13.501
-145,113,1106.24,11.8103
-144,113,716.643,-3.57025
-143,113,549.862,-20.5608
-142,113,487.982,-14.758
-141,113,489.743,-1.62373
-140,113,495.389,-17.9873
-139,113,764.212,-58.0446
